Title,Link,Location,Price,Information,Image,Brand
Skoda Slavia,https://www.olx.in/item/cars-c84-used-skoda-slavia-in-bali-nagar-delhi-iid-1836976248?rank=0,Bali Nagar,"₹ 12,50,000","2023 - 45,000 km",https://apollo.olx.in:443/v1/files/4e0x48rz3m583-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Ford Ecosport,https://www.olx.in/item/cars-c84-used-ford-ecosport-in-rajouri-garden-delhi-iid-1835583426?rank=1,Rajouri Garden,"₹ 2,85,000","2014 - 65,000 km",https://apollo.olx.in:443/v1/files/mb5jfzv57gr7-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Ford Figo,https://www.olx.in/item/cars-c84-used-ford-figo-in-rajouri-garden-delhi-iid-1826548464?rank=2,Rajouri Garden,"₹ 3,75,000","2019 - 42,000 km",https://apollo.olx.in:443/v1/files/2vftmr54s5hs2-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Hyundai Creta,https://www.olx.in/item/cars-c84-used-hyundai-creta-in-subhash-nagar-delhi-iid-1836607151?rank=3,Subhash Nagar,"₹ 4,99,999","2016 - 60,000 km",https://apollo.olx.in:443/v1/files/6c1jfi8ai1b93-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Mahindra Thar,https://www.olx.in/item/cars-c84-used-mahindra-thar-in-rajouri-garden-delhi-iid-1836872346?rank=4,Rajouri Garden,"₹ 12,25,000","2024 - 30,000 km",https://apollo.olx.in:443/v1/files/9nw3e2jxq89g1-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Maruti Suzuki Alto-K10,https://www.olx.in/item/cars-c84-used-maruti-suzuki-alto-k10-in-paschim-vihar-delhi-iid-1807272055?rank=5,Paschim Vihar,"₹ 2,10,000","2014 - 70,327 km",https://apollo.olx.in:443/v1/files/z0c1oeht1v4y1-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Maruti Suzuki Vitara-Brezza,https://www.olx.in/item/cars-c84-used-maruti-suzuki-vitara-brezza-in-paschim-vihar-delhi-iid-1807271653?rank=6,Paschim Vihar,"₹ 5,90,000","2016 - 74,381 km",https://apollo.olx.in:443/v1/files/f3qeie02d37m-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Maruti Suzuki Ertiga,https://www.olx.in/item/cars-c84-used-maruti-suzuki-ertiga-in-paschim-vihar-delhi-iid-1807271187?rank=7,Paschim Vihar,"₹ 3,95,000","2012 - 62,941 km",https://apollo.olx.in:443/v1/files/iiy2jv8ocxic1-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Mahindra XUV700,https://www.olx.in/item/cars-c84-used-mahindra-xuv700-in-pitampura-delhi-iid-1835214649?rank=8,Pitampura,"₹ 21,90,000","2024 - 30,000 km",https://apollo.olx.in:443/v1/files/1r6hgi81amy33-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Mahindra Scorpio-N,https://www.olx.in/item/cars-c84-used-mahindra-scorpio-n-in-pitampura-delhi-iid-1835214219?rank=9,Pitampura,"₹ 20,50,000","2024 - 30,000 km",https://apollo.olx.in:443/v1/files/67gtkcei49gv1-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Toyota Fortuner,https://www.olx.in/item/cars-c84-used-toyota-fortuner-in-pitampura-delhi-iid-1835213967?rank=10,Pitampura,"₹ 18,90,000","2018 - 145,000 km",https://apollo.olx.in:443/v1/files/jee4ij3iipfr-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Kia Sonet,https://www.olx.in/item/cars-c84-used-kia-sonet-in-raja-garden-delhi-iid-1834764494?rank=11,Raja Garden,"₹ 8,19,830","2020 - 48,478 km",https://apollo.olx.in:443/v1/files/2ik7uik81x1e1-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Hyundai Santro,https://www.olx.in/item/cars-c84-used-hyundai-santro-in-raja-garden-delhi-iid-1836607443?rank=12,Raja Garden,"₹ 4,11,000","2021 - 76,227 km",https://apollo.olx.in:443/v1/files/nirhi9wj10m53-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Hyundai Elite i20,https://www.olx.in/item/cars-c84-used-hyundai-elite-i20-in-raja-garden-delhi-iid-1836159216?rank=13,Raja Garden,"₹ 5,09,000","2018 - 61,865 km",https://apollo.olx.in:443/v1/files/nb0xtvbhnfwu-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Maruti Suzuki Ciaz,https://www.olx.in/item/cars-c84-used-maruti-suzuki-ciaz-in-raja-garden-delhi-iid-1835213543?rank=14,Raja Garden,"₹ 5,62,000","2017 - 49,962 km",https://apollo.olx.in:443/v1/files/ug35f6vsjke82-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Mercedes-Benz GLE,https://www.olx.in/item/cars-c84-used-mercedes-benz-gle-in-subhash-nagar-delhi-iid-1836347655?rank=15,Subhash Nagar,"₹ 81,00,000","2023 - 19,000 km",https://apollo.olx.in:443/v1/files/b5xu4hviqhmt1-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Jeep Wrangler,https://www.olx.in/item/cars-c84-used-jeep-wrangler-in-subhash-nagar-delhi-iid-1836346798?rank=16,Subhash Nagar,"₹ 55,00,000","2022 - 42,000 km",https://apollo.olx.in:443/v1/files/br8gx3haknd4-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Hyundai Santro,https://www.olx.in/item/cars-c84-used-hyundai-santro-in-rohini-sector-2-delhi-iid-1834670760?rank=17,Rohini Sector 2,"₹ 2,75,000","2018 - 42,000 km",https://apollo.olx.in:443/v1/files/r1waar540qce1-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Maruti Suzuki Eeco,https://www.olx.in/item/cars-c84-used-maruti-suzuki-eeco-in-paschim-vihar-delhi-iid-1832795710?rank=18,Paschim Vihar,"₹ 2,99,999","2016 - 96,000 km",https://apollo.olx.in:443/v1/files/aauygpcmpfys1-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Toyota Etios,https://www.olx.in/item/cars-c84-used-toyota-etios-in-vikaspuri-delhi-iid-1826143683?rank=19,Vikaspuri,"₹ 2,35,000","2012 - 80,000 km",https://apollo.olx.in:443/v1/files/4dmbobnqpwui-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Maruti Suzuki Swift,https://www.olx.in/item/cars-c84-used-maruti-suzuki-swift-in-ramesh-nagar-delhi-iid-1834340340?rank=20,Ramesh Nagar,"₹ 3,99,000","2020 - 48,000 km",https://apollo.olx.in:443/v1/files/qhep6o3ss3ia2-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Mercedes-Benz GLC Coupe,https://www.olx.in/item/cars-c84-used-mercedes-benz-glc-coupe-in-paschim-vihar-delhi-iid-1802575624?rank=21,Paschim Vihar,"₹ 55,75,000","2023 - 22,000 km",https://apollo.olx.in:443/v1/files/rm98vrr2s04g3-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Maruti Suzuki Baleno,https://www.olx.in/item/cars-c84-used-maruti-suzuki-baleno-in-vikaspuri-delhi-iid-1834139021?rank=22,Vikaspuri,"₹ 5,98,999","2019 - 35,000 km",https://apollo.olx.in:443/v1/files/ar6en99bpu043-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Maruti Suzuki Vitara-Brezza,https://www.olx.in/item/cars-c84-used-maruti-suzuki-vitara-brezza-in-subhash-nagar-delhi-iid-1831872999?rank=23,Subhash Nagar,"₹ 4,75,000","2018 - 67,000 km",https://apollo.olx.in:443/v1/files/n5mdgjlrh0zq2-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Maruti Suzuki Baleno,https://www.olx.in/item/cars-c84-used-maruti-suzuki-baleno-in-subhash-nagar-delhi-iid-1831872134?rank=24,Subhash Nagar,"₹ 4,95,000","2020 - 50,000 km",https://apollo.olx.in:443/v1/files/6orca4f41z6k-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Honda City,https://www.olx.in/item/cars-c84-used-honda-city-in-subhash-nagar-delhi-iid-1834299039?rank=25,Subhash Nagar,"₹ 4,15,000","2015 - 86,000 km",https://apollo.olx.in:443/v1/files/zttnwt05art83-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Hyundai i10,https://www.olx.in/item/cars-c84-used-hyundai-i10-in-pitampura-delhi-iid-1831962156?rank=26,Pitampura,"₹ 1,43,000","2012 - 70,120 km",https://apollo.olx.in:443/v1/files/m3ns8g8kvsx31-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Hyundai i10,https://www.olx.in/item/cars-c84-used-hyundai-i10-in-pitampura-delhi-iid-1831961901?rank=27,Pitampura,"₹ 1,19,000","2011 - 96,000 km",https://apollo.olx.in:443/v1/files/7pp6yeniraaa1-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Mahindra Scorpio,https://www.olx.in/item/cars-c84-used-mahindra-scorpio-in-punjabi-bagh-west-delhi-iid-1831810031?rank=28,Punjabi Bagh West,"₹ 10,48,100","2021 - 400,002 km",https://apollo.olx.in:443/v1/files/ibcfq4xctvjv3-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Mahindra TUV,https://www.olx.in/item/cars-c84-used-mahindra-tuv-in-pitampura-delhi-iid-1835214460?rank=29,Pitampura,"₹ 3,75,000","2016 - 72,000 km",https://apollo.olx.in:443/v1/files/fuoq8umrozrt2-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Maruti Suzuki Ertiga,https://www.olx.in/item/cars-c84-used-maruti-suzuki-ertiga-in-tilak-nagar-delhi-iid-1836158905?rank=30,Tilak Nagar,"₹ 7,85,000","2021 - 58,000 km",https://apollo.olx.in:443/v1/files/7e8oi4s52qro-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Maruti Suzuki XL6,https://www.olx.in/item/cars-c84-used-maruti-suzuki-xl6-in-tilak-nagar-delhi-iid-1836157999?rank=31,Tilak Nagar,"₹ 8,95,000","2022 - 50,000 km",https://apollo.olx.in:443/v1/files/hr25r7lljvev3-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Maruti Suzuki S-Cross,https://www.olx.in/item/cars-c84-used-maruti-suzuki-s-cross-in-tilak-nagar-delhi-iid-1833832354?rank=32,Tilak Nagar,"₹ 4,51,000","2018 - 62,000 km",https://apollo.olx.in:443/v1/files/5rgkqkdt20j52-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Maruti Suzuki S-Cross,https://www.olx.in/item/cars-c84-used-maruti-suzuki-s-cross-in-tilak-nagar-delhi-iid-1833832064?rank=33,Tilak Nagar,"₹ 4,93,900","2019 - 68,000 km",https://apollo.olx.in:443/v1/files/a0yfqrg9kbsr1-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Kia Seltos,https://www.olx.in/item/cars-c84-used-kia-seltos-in-rajouri-garden-delhi-iid-1834482346?rank=34,Rajouri Garden,"₹ 9,75,000","2021 - 48,000 km",https://apollo.olx.in:443/v1/files/pmw2fpi9qauc1-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Honda Amaze,https://www.olx.in/item/cars-c84-used-honda-amaze-in-rohini-sector-2-delhi-iid-1836158926?rank=35,Rohini Sector 2,"₹ 3,60,000","2017 - 51,000 km",https://apollo.olx.in:443/v1/files/so5m15grjpgg1-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Honda City,https://www.olx.in/item/cars-c84-used-honda-city-in-subhash-nagar-delhi-iid-1837059331?rank=36,Subhash Nagar,"₹ 5,00,000","2015 - 119,000 km",https://apollo.olx.in:443/v1/files/ch9m16pk68zx-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Hyundai Grand i10,https://www.olx.in/item/cars-c84-used-hyundai-grand-i10-in-subhash-nagar-delhi-iid-1836606822?rank=37,Subhash Nagar,"₹ 3,75,000","2019 - 55,000 km",https://apollo.olx.in:443/v1/files/54bzw0mobjtv-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Honda Amaze,https://www.olx.in/item/cars-c84-used-honda-amaze-in-subhash-nagar-delhi-iid-1836606597?rank=38,Subhash Nagar,"₹ 3,25,000","2018 - 60,000 km",https://apollo.olx.in:443/v1/files/wdol2psvop7r3-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Honda Amaze,https://www.olx.in/item/cars-c84-used-honda-amaze-in-subhash-nagar-delhi-iid-1836606401?rank=39,Subhash Nagar,"₹ 2,75,000","2016 - 58,632 km",https://apollo.olx.in:443/v1/files/vairknxi5dc13-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Volkswagen Polo GTI,https://www.olx.in/item/cars-c84-used-volkswagen-polo-gti-in-vikaspuri-delhi-iid-1827851303?rank=0,Vikaspuri,"₹ 4,99,000","2015 - 62,000 km",https://apollo.olx.in:443/v1/files/njv0x9gs23ri1-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Honda Brio,https://www.olx.in/item/cars-c84-used-honda-brio-in-rajouri-garden-delhi-iid-1828517780?rank=1,Rajouri Garden,"₹ 1,35,000","2013 - 82,000 km",https://apollo.olx.in:443/v1/files/0kn4l61qvdbh2-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-ramesh-nagar-delhi-iid-1832320079?rank=2,Ramesh Nagar,"₹ 4,90,000","2018 - 65,000 km",https://apollo.olx.in:443/v1/files/x6hu37e6ck95-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Tata Tiago,https://www.olx.in/item/cars-c84-used-tata-tiago-in-punjabi-bagh-west-delhi-iid-1836773415?rank=3,Punjabi Bagh West,"₹ 2,35,000","2017 - 68,000 km",https://apollo.olx.in:443/v1/files/m2h9pv4ho3ma-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Mercedes-Benz E-Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-e-class-in-raja-garden-delhi-iid-1837063182?rank=4,Raja Garden,"₹ 28,50,000","2019 - 80,000 km",https://apollo.olx.in:443/v1/files/0ejd3b85iguc2-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Hyundai Creta,https://www.olx.in/item/cars-c84-used-hyundai-creta-in-rajouri-garden-delhi-iid-1827690888?rank=5,Rajouri Garden,"₹ 9,65,000","2021 - 51,000 km",https://apollo.olx.in:443/v1/files/c7cziefyj7m4-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Hyundai Santro Xing,https://www.olx.in/item/cars-c84-used-hyundai-santro-xing-in-subhash-nagar-delhi-iid-1824711805?rank=6,Subhash Nagar,"₹ 1,75,000","2013 - 124,000 km",https://apollo.olx.in:443/v1/files/emspni95qtf91-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Toyota Urban Cruiser Hyryder,https://www.olx.in/item/cars-c84-used-toyota-urban-cruiser-hyryder-in-rajouri-garden-delhi-iid-1827766217?rank=7,Rajouri Garden,"₹ 13,25,000","2024 - 13,000 km",https://apollo.olx.in:443/v1/files/12drnpea5ad33-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Kia Seltos,https://www.olx.in/item/cars-c84-used-kia-seltos-in-rajouri-garden-delhi-iid-1828193288?rank=8,Rajouri Garden,"₹ 13,75,000","2023 - 39,000 km",https://apollo.olx.in:443/v1/files/8nhgvwsj10471-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Audi Q5,https://www.olx.in/item/cars-c84-used-audi-q5-in-vikaspuri-delhi-iid-1836349743?rank=9,Vikaspuri,"₹ 41,90,000","2022 - 15,000 km",https://apollo.olx.in:443/v1/files/emiotuflh1ja-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Audi Q3,https://www.olx.in/item/cars-c84-used-audi-q3-in-vikaspuri-delhi-iid-1836348333?rank=10,Vikaspuri,"₹ 16,90,000","2017 - 47,000 km",https://apollo.olx.in:443/v1/files/cp0kzudy5fz-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Mahindra XUV500,https://www.olx.in/item/cars-c84-used-mahindra-xuv500-in-pitampura-delhi-iid-1829751897?rank=11,Pitampura,"₹ 5,32,000","2017 - 101,250 km",https://apollo.olx.in:443/v1/files/eykizc1izi2j2-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Maruti Suzuki Ertiga,https://www.olx.in/item/cars-c84-used-maruti-suzuki-ertiga-in-paschim-vihar-delhi-iid-1836874293?rank=12,Paschim Vihar,"₹ 10,40,000","2024 - 45,000 km",https://apollo.olx.in:443/v1/files/5tqnkpufobvq2-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Maruti Suzuki Swift-Dzire,https://www.olx.in/item/cars-c84-used-maruti-suzuki-swift-dzire-in-paschim-vihar-delhi-iid-1807274490?rank=13,Paschim Vihar,"₹ 3,95,000","2015 - 81,345 km",https://apollo.olx.in:443/v1/files/7oiswnhvryb6-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Mercedes-Benz Maybach S-Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-maybach-s-class-in-rajouri-garden-delhi-iid-1835216313?rank=14,Rajouri Garden,"₹ 1,89,75,000","2022 - 22,100 km",https://apollo.olx.in:443/v1/files/is1ao1nt9hy81-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Kia Sonet,https://www.olx.in/item/cars-c84-used-kia-sonet-in-raja-garden-delhi-iid-1834765321?rank=15,Raja Garden,"₹ 8,19,830","2020 - 48,478 km",https://apollo.olx.in:443/v1/files/o3qdsb6s29w73-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Kia Seltos,https://www.olx.in/item/cars-c84-used-kia-seltos-in-raja-garden-delhi-iid-1836608513?rank=16,Raja Garden,"₹ 9,53,000","2019 - 45,489 km",https://apollo.olx.in:443/v1/files/myk3k2cxah143-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Mahindra Marazzo,https://www.olx.in/item/cars-c84-used-mahindra-marazzo-in-pitampura-delhi-iid-1831874662?rank=17,Pitampura,"₹ 3,35,000","2018 - 54,000 km",https://apollo.olx.in:443/v1/files/dlgxyo0btmqx1-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Jeep Compass,https://www.olx.in/item/cars-c84-used-jeep-compass-in-subhash-nagar-delhi-iid-1836349795?rank=18,Subhash Nagar,"₹ 7,50,000","2018 - 48,000 km",https://apollo.olx.in:443/v1/files/sjioyxawmm552-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Toyota Corolla Altis,https://www.olx.in/item/cars-c84-used-toyota-corolla-altis-in-subhash-nagar-delhi-iid-1836348940?rank=19,Subhash Nagar,"₹ 7,50,000","2018 - 71,000 km",https://apollo.olx.in:443/v1/files/mygs900yoi5o-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Toyota Etios Liva,https://www.olx.in/item/cars-c84-used-toyota-etios-liva-in-vikaspuri-delhi-iid-1832094403?rank=20,Vikaspuri,"₹ 1,75,000","2011 - 65,000 km",https://apollo.olx.in:443/v1/files/bujbyow3rds72-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Honda City,https://www.olx.in/item/cars-c84-used-honda-city-in-pitampura-delhi-iid-1816759228?rank=21,Pitampura,"₹ 12,95,000","2023 - 29,000 km",https://apollo.olx.in:443/v1/files/w2bid5nq3kx8-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Toyota Fortuner,https://www.olx.in/item/cars-c84-used-toyota-fortuner-in-paschim-vihar-delhi-iid-1835478250?rank=22,Paschim Vihar,"₹ 42,25,000","2025 - 12,000 km",https://apollo.olx.in:443/v1/files/sl2gcv3ohele-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Toyota Innova Crysta,https://www.olx.in/item/cars-c84-used-toyota-innova-crysta-in-vikaspuri-delhi-iid-1833929399?rank=23,Vikaspuri,"₹ 13,90,000","2019 - 85,000 km",https://apollo.olx.in:443/v1/files/94ny9dwczf5d-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Mahindra XUV700,https://www.olx.in/item/cars-c84-used-mahindra-xuv700-in-ramesh-nagar-delhi-iid-1832988875?rank=24,Ramesh Nagar,"₹ 14,00,000","2023 - 38,000 km",https://apollo.olx.in:443/v1/files/8jzoo2sifvrl3-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Volkswagen Taigun,https://www.olx.in/item/cars-c84-used-volkswagen-taigun-in-rajouri-garden-delhi-iid-1832988210?rank=25,Rajouri Garden,"₹ 10,50,000","2023 - 21,000 km",https://apollo.olx.in:443/v1/files/ok8q5yk58wfi2-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
BMW 3 Series,https://www.olx.in/item/cars-c84-used-bmw-3-series-in-paschim-vihar-delhi-iid-1807312892?rank=26,Paschim Vihar,"₹ 10,50,000","2015 - 75,000 km",https://apollo.olx.in:443/v1/files/bsl8chmliofh-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Tata Tiago,https://www.olx.in/item/cars-c84-used-tata-tiago-in-vikaspuri-delhi-iid-1806202173?rank=27,Vikaspuri,"₹ 5,99,000","2022 - 55,000 km",https://apollo.olx.in:443/v1/files/u4t639plpg8g-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Maruti Suzuki Vitara-Brezza,https://www.olx.in/item/cars-c84-used-maruti-suzuki-vitara-brezza-in-vikaspuri-delhi-iid-1806194326?rank=28,Vikaspuri,"₹ 4,75,000","2017 - 80,000 km",https://apollo.olx.in:443/v1/files/lb9alw4ob2gx2-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Hyundai Elite i20,https://www.olx.in/item/cars-c84-used-hyundai-elite-i20-in-paschim-vihar-delhi-iid-1835969990?rank=29,Paschim Vihar,"₹ 5,50,000","2019 - 12,000 km",https://apollo.olx.in:443/v1/files/elot27qlpuii2-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Hyundai Creta,https://www.olx.in/item/cars-c84-used-hyundai-creta-in-subhash-nagar-delhi-iid-1831874509?rank=30,Subhash Nagar,"₹ 6,90,000","2017 - 73,500 km",https://apollo.olx.in:443/v1/files/jmrp7lveemdc1-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-paschim-vihar-delhi-iid-1805803768?rank=31,Paschim Vihar,"₹ 3,35,000","2017 - 69,091 km",https://apollo.olx.in:443/v1/files/kfhtm6n1q4zf1-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
MG Hector Plus,https://www.olx.in/item/cars-c84-used-mg-hector-plus-in-tilak-nagar-delhi-iid-1836159488?rank=32,Tilak Nagar,"₹ 14,95,000","2023 - 34,000 km",https://apollo.olx.in:443/v1/files/bn1wkuxntfrk1-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Maruti Suzuki Ciaz,https://www.olx.in/item/cars-c84-used-maruti-suzuki-ciaz-in-tilak-nagar-delhi-iid-1833832976?rank=33,Tilak Nagar,"₹ 4,74,000","2019 - 70,000 km",https://apollo.olx.in:443/v1/files/aua25yjxit723-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Toyota Fortuner,https://www.olx.in/item/cars-c84-used-toyota-fortuner-in-rajouri-garden-delhi-iid-1832694438?rank=34,Rajouri Garden,"₹ 35,90,000","2023 - 38,000 km",https://apollo.olx.in:443/v1/files/9c5hkif9dpqn3-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Maruti Suzuki Swift,https://www.olx.in/item/cars-c84-used-maruti-suzuki-swift-in-sunder-vihar-delhi-iid-1837061507?rank=35,Sunder Vihar,"₹ 6,75,000","2025 - 8,500 km",https://apollo.olx.in:443/v1/files/5y3bxvt6evje3-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Toyota Innova Crysta,https://www.olx.in/item/cars-c84-used-toyota-innova-crysta-in-subhash-nagar-delhi-iid-1837060297?rank=36,Subhash Nagar,"₹ 9,50,000","2017 - 112,700 km",https://apollo.olx.in:443/v1/files/wdhtwlkg6gyo-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Honda Amaze,https://www.olx.in/item/cars-c84-used-honda-amaze-in-raja-garden-delhi-iid-1836085136?rank=37,Raja Garden,"₹ 2,18,000","2015 - 113,449 km",https://apollo.olx.in:443/v1/files/w02fqkmqvta61-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Maruti Suzuki Vitara-Brezza,https://www.olx.in/item/cars-c84-used-maruti-suzuki-vitara-brezza-in-vikaspuri-delhi-iid-1827295664?rank=38,Vikaspuri,"₹ 4,75,000","2017 - 82,000 km",https://apollo.olx.in:443/v1/files/i1fei19xvf823-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Tata Safari,https://www.olx.in/item/cars-c84-used-tata-safari-in-subhash-nagar-delhi-iid-1836608018?rank=39,Subhash Nagar,"₹ 12,99,999","2022 - 110,000 km",https://apollo.olx.in:443/v1/files/y4p8eadv0c582-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Volkswagen Polo GTI,https://www.olx.in/item/cars-c84-used-volkswagen-polo-gti-in-vikaspuri-delhi-iid-1827851303?rank=0,Vikaspuri,"₹ 4,99,000","2015 - 62,000 km",https://apollo.olx.in:443/v1/files/njv0x9gs23ri1-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Honda Brio,https://www.olx.in/item/cars-c84-used-honda-brio-in-rajouri-garden-delhi-iid-1828517780?rank=1,Rajouri Garden,"₹ 1,35,000","2013 - 82,000 km",https://apollo.olx.in:443/v1/files/0kn4l61qvdbh2-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Volkswagen Polo,https://www.olx.in/item/cars-c84-used-volkswagen-polo-in-ramesh-nagar-delhi-iid-1832320079?rank=2,Ramesh Nagar,"₹ 4,90,000","2018 - 65,000 km",https://apollo.olx.in:443/v1/files/x6hu37e6ck95-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Tata Tiago,https://www.olx.in/item/cars-c84-used-tata-tiago-in-punjabi-bagh-west-delhi-iid-1836773415?rank=3,Punjabi Bagh West,"₹ 2,35,000","2017 - 68,000 km",https://apollo.olx.in:443/v1/files/m2h9pv4ho3ma-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Mercedes-Benz E-Class,https://www.olx.in/item/cars-c84-used-mercedes-benz-e-class-in-raja-garden-delhi-iid-1837063182?rank=4,Raja Garden,"₹ 28,50,000","2019 - 80,000 km",https://apollo.olx.in:443/v1/files/0ejd3b85iguc2-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Hyundai Creta,https://www.olx.in/item/cars-c84-used-hyundai-creta-in-rajouri-garden-delhi-iid-1827690888?rank=5,Rajouri Garden,"₹ 9,65,000","2021 - 51,000 km",https://apollo.olx.in:443/v1/files/c7cziefyj7m4-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Hyundai Santro Xing,https://www.olx.in/item/cars-c84-used-hyundai-santro-xing-in-subhash-nagar-delhi-iid-1824711805?rank=6,Subhash Nagar,"₹ 1,75,000","2013 - 124,000 km",https://apollo.olx.in:443/v1/files/emspni95qtf91-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Toyota Urban Cruiser Hyryder,https://www.olx.in/item/cars-c84-used-toyota-urban-cruiser-hyryder-in-rajouri-garden-delhi-iid-1827766217?rank=7,Rajouri Garden,"₹ 13,25,000","2024 - 13,000 km",https://apollo.olx.in:443/v1/files/12drnpea5ad33-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
Kia Seltos,https://www.olx.in/item/cars-c84-used-kia-seltos-in-rajouri-garden-delhi-iid-1828193288?rank=8,Rajouri Garden,"₹ 13,75,000","2023 - 39,000 km",https://apollo.olx.in:443/v1/files/8nhgvwsj10471-IN/image;s=150x0;q=50;f=webp;,maruti suzuki
